episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_faulty_episodes,num_healthy_workers,num_in_flight_async_reqs,num_remote_worker_restarts,num_agent_steps_sampled,num_agent_steps_trained,num_env_steps_sampled,num_env_steps_trained,num_env_steps_sampled_this_iter,num_env_steps_trained_this_iter,timesteps_total,num_steps_trained_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,info/num_env_steps_sampled,info/num_env_steps_trained,info/num_agent_steps_sampled,info/num_agent_steps_trained,sampler_results/episode_reward_max,sampler_results/episode_reward_min,sampler_results/episode_reward_mean,sampler_results/episode_len_mean,sampler_results/episodes_this_iter,sampler_results/num_faulty_episodes,hist_stats/episode_reward,hist_stats/episode_lengths,timers/training_iteration_time_ms,counters/num_env_steps_sampled,counters/num_env_steps_trained,counters/num_agent_steps_sampled,counters/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,sampler_results/hist_stats/episode_reward,sampler_results/hist_stats/episode_lengths
nan,nan,nan,nan,0,0,1,0,0,39991,24960,40000,24960,1000,640,40000,640,39991,False,0,40,aa226_00000,c61f67e8bd6944fdbeb43ff58e709e2e,2023-04-29_03-06-44,1682734004,4.35352349281311,176.72024989128113,286760,gold57.cluster.local,10.13.39.112,176.72024989128113,0,40,120.14617705345154,40000,24960,39991,24960,nan,nan,nan,nan,0,0,[],[],216.341,40000,24960,39991,24960,14.133333333333335,5.2,[],[]
nan,nan,nan,nan,0,0,1,0,0,40991,25600,41000,25600,1000,640,41000,640,40991,False,0,41,aa226_00000,c61f67e8bd6944fdbeb43ff58e709e2e,2023-04-29_03-06-49,1682734009,4.441359281539917,181.16160917282104,286760,gold57.cluster.local,10.13.39.112,181.16160917282104,0,41,120.14617705345154,41000,25600,40991,25600,nan,nan,nan,nan,0,0,[],[],218.915,41000,25600,40991,25600,13.642857142857142,5.2,[],[]
nan,nan,nan,nan,0,0,1,0,0,41991,26240,42000,26240,1000,640,42000,640,41991,False,0,42,aa226_00000,c61f67e8bd6944fdbeb43ff58e709e2e,2023-04-29_03-06-53,1682734013,4.3988142013549805,185.56042337417603,286760,gold57.cluster.local,10.13.39.112,185.56042337417603,0,42,120.14617705345154,42000,26240,41991,26240,nan,nan,nan,nan,0,0,[],[],217.309,42000,26240,41991,26240,13.466666666666667,5.2,[],[]
nan,nan,nan,nan,0,0,1,0,0,42991,26880,43000,26880,1000,640,43000,640,42991,False,0,43,aa226_00000,c61f67e8bd6944fdbeb43ff58e709e2e,2023-04-29_03-06-58,1682734018,4.251063108444214,189.81148648262024,286760,gold57.cluster.local,10.13.39.112,189.81148648262024,0,43,120.14617705345154,43000,26880,42991,26880,nan,nan,nan,nan,0,0,[],[],215.906,43000,26880,42991,26880,14.233333333333334,5.2,[],[]
nan,nan,nan,nan,0,0,1,0,0,43991,27520,44000,27520,1000,640,44000,640,43991,False,0,44,aa226_00000,c61f67e8bd6944fdbeb43ff58e709e2e,2023-04-29_03-07-02,1682734022,4.279945373535156,194.0914318561554,286760,gold57.cluster.local,10.13.39.112,194.0914318561554,0,44,120.14617705345154,44000,27520,43991,27520,nan,nan,nan,nan,0,0,[],[],224.145,44000,27520,43991,27520,13.766666666666667,5.2,[],[]
nan,nan,nan,nan,0,0,1,0,0,44991,28160,45000,28160,1000,640,45000,640,44991,False,0,45,aa226_00000,c61f67e8bd6944fdbeb43ff58e709e2e,2023-04-29_03-07-06,1682734026,4.363778591156006,198.4552104473114,286760,gold57.cluster.local,10.13.39.112,198.4552104473114,0,45,120.14617705345154,45000,28160,44991,28160,nan,nan,nan,nan,0,0,[],[],215.298,45000,28160,44991,28160,13.950000000000001,5.2,[],[]
nan,nan,nan,nan,0,0,1,0,0,45991,28800,46000,28800,1000,640,46000,640,45991,False,0,46,aa226_00000,c61f67e8bd6944fdbeb43ff58e709e2e,2023-04-29_03-07-11,1682734031,4.311546802520752,202.76675724983215,286760,gold57.cluster.local,10.13.39.112,202.76675724983215,0,46,120.14617705345154,46000,28800,45991,28800,nan,nan,nan,nan,0,0,[],[],219.551,46000,28800,45991,28800,14.37142857142857,5.2,[],[]
nan,nan,nan,nan,0,0,1,0,0,46991,29440,47000,29440,1000,640,47000,640,46991,False,0,47,aa226_00000,c61f67e8bd6944fdbeb43ff58e709e2e,2023-04-29_03-07-15,1682734035,4.117959260940552,206.8847165107727,286760,gold57.cluster.local,10.13.39.112,206.8847165107727,0,47,120.14617705345154,47000,29440,46991,29440,nan,nan,nan,nan,0,0,[],[],207.088,47000,29440,46991,29440,13.433333333333335,5.2,[],[]
nan,nan,nan,nan,0,0,1,0,0,47991,30080,48000,30080,1000,640,48000,640,47991,False,0,48,aa226_00000,c61f67e8bd6944fdbeb43ff58e709e2e,2023-04-29_03-07-19,1682734039,4.324185371398926,211.20890188217163,286760,gold57.cluster.local,10.13.39.112,211.20890188217163,0,48,120.14617705345154,48000,30080,47991,30080,nan,nan,nan,nan,0,0,[],[],212.683,48000,30080,47991,30080,13.633333333333333,5.2,[],[]
nan,nan,nan,nan,0,0,1,0,0,48991,30720,49000,30720,1000,640,49000,640,48991,False,0,49,aa226_00000,c61f67e8bd6944fdbeb43ff58e709e2e,2023-04-29_03-07-23,1682734043,4.411786794662476,215.6206886768341,286760,gold57.cluster.local,10.13.39.112,215.6206886768341,0,49,120.14617705345154,49000,30720,48991,30720,nan,nan,nan,nan,0,0,[],[],220.546,49000,30720,48991,30720,13.933333333333335,5.2,[],[]
5159.702970748641,5159.702970748641,5159.702970748641,50000.0,1,0,1,0,0,50000,31360,50000,31360,1000,640,50000,640,50000,False,1,50,aa226_00000,c61f67e8bd6944fdbeb43ff58e709e2e,2023-04-29_03-07-32,1682734052,8.271428346633911,223.89211702346802,286760,gold57.cluster.local,10.13.39.112,223.89211702346802,0,50,120.14617705345154,50000,31360,50000,31360,5159.702970748641,5159.702970748641,5159.702970748641,50000.0,1,0,[5159.702970748641],[50000],616.309,50000,31360,50000,31360,13.533333333333333,5.200000000000001,[5159.702970748641],[50000]
5159.702970748641,5159.702970748641,5159.702970748641,50000.0,0,0,1,0,0,50991,32000,51000,32000,1000,640,51000,640,50991,False,1,51,aa226_00000,c61f67e8bd6944fdbeb43ff58e709e2e,2023-04-29_03-07-35,1682734055,3.4319190979003906,227.3240361213684,286760,gold57.cluster.local,10.13.39.112,227.3240361213684,0,51,120.14617705345154,51000,32000,50991,32000,5159.702970748641,5159.702970748641,5159.702970748641,50000.0,0,0,[5159.702970748641],[50000],183.089,51000,32000,50991,32000,14.459999999999999,5.2,[5159.702970748641],[50000]
