step,system_total_waiting_time,system_mean_waiting_time,cumulative_total_wait_time,cumulative_mean_wait_time,1_stopped,1_accumulated_waiting_time,1_average_speed,1_reward,1_cumulative_rewards,1_cumulative_diff_rewards,2_stopped,2_accumulated_waiting_time,2_average_speed,2_reward,2_cumulative_rewards,2_cumulative_diff_rewards,agents_total_stopped,agents_total_accumulated_waiting_time,cumulative_penalties,cumulative_rewards,mean_reward,mean_cumulative_reward
4261.0,1729.0,41.166666666666664,5079242.0,,5,0.24333333333333335,0.15258323415423078,0.0,428.7970265907872,0.0,0,0.0,1.0,0.0,665.9470265907868,0.0,5,0.24333333333333335,118.575,1094.744053181574,0.0,547.3720265907868
4262.0,1683.0,40.07142857142857,5080925.0,,4,0.22416666666666665,0.3246445497630328,0.0,428.7970265907872,0.0,0,0.0,1.0,0.0,665.9470265907868,0.0,4,0.22416666666666665,118.575,1094.744053181574,0.0,547.3720265907868
4263.0,1636.0,38.95238095238095,5082561.0,,3,0.20472222222222222,0.47488817167770797,0.0,428.7970265907872,0.0,0,0.0,1.0,0.0,665.9470265907868,0.0,3,0.20472222222222222,118.575,1094.744053181574,0.0,547.3720265907868
4264.0,1588.0,37.80952380952381,5084149.0,,2,0.185,0.636737901751029,0.0,428.7970265907872,0.0,0,0.0,1.0,0.0,665.9470265907868,0.0,2,0.185,118.575,1094.744053181574,0.0,547.3720265907868
4265.0,1541.0,36.69047619047619,5085690.0,,1,0.16555555555555557,0.8118781001857367,0.0,428.7970265907872,0.0,0,0.0,1.0,0.0,665.9470265907868,0.0,1,0.16555555555555557,118.575,1094.744053181574,0.0,547.3720265907868
4266.0,1493.0,34.72093023255814,5087183.0,,0,0.14583333333333334,0.9495401640626208,0.0,428.7970265907872,0.0,0,0.0,1.0,0.0,665.9470265907868,0.0,0,0.14583333333333334,118.575,1094.744053181574,0.0,547.3720265907868
4267.0,1445.0,33.604651162790695,5088628.0,,0,0.12583333333333332,0.9384702504247304,1.1548174916692995,429.9518440824565,1.1548174916692995,0,0.0,1.0,1.1548174916692995,667.1018440824561,1.1548174916692995,0,0.12583333333333332,118.575,1097.0536881649125,1.1548174916692995,548.5268440824561
4268.0,1397.0,32.48837209302326,5090025.0,,1,0.10555555555555556,0.7858870162704993,0.0,429.9518440824565,0.0,0,0.0,1.0,0.0,667.1018440824561,0.0,1,0.10555555555555556,118.575,1097.0536881649125,0.0,548.5268440824561
4269.0,1349.0,31.372093023255815,5091374.0,,1,0.085,0.6432210487387653,0.0,429.9518440824565,0.0,0,0.0,1.0,0.0,667.1018440824561,0.0,1,0.085,118.575,1097.0536881649125,0.0,548.5268440824561
4270.0,1302.0,30.27906976744186,5092676.0,,2,0.06444444444444444,0.5267052660428424,0.0,429.9518440824565,0.0,0,0.0,1.0,0.0,667.1018440824561,0.0,2,0.06444444444444444,118.575,1097.0536881649125,0.0,548.5268440824561
4271.0,1256.0,29.209302325581394,5093932.0,,3,0.04388888888888889,0.389220715327358,0.0,429.9518440824565,0.0,0,0.0,1.0,0.0,667.1018440824561,0.0,3,0.04388888888888889,118.575,1097.0536881649125,0.0,548.5268440824561
4272.0,1210.0,28.13953488372093,5095142.0,,4,0.023333333333333334,0.3666393033948635,0.0,429.9518440824565,0.0,0,0.0,1.0,0.0,667.1018440824561,0.0,4,0.023333333333333334,118.575,1097.0536881649125,0.0,548.5268440824561
4273.0,1163.0,27.046511627906977,5096305.0,,4,0.0025,0.3666393033948635,0.0,429.9518440824565,0.0,0,0.0,1.0,0.0,667.1018440824561,0.0,4,0.0025,118.575,1097.0536881649125,0.0,548.5268440824561
4274.0,1120.0,26.046511627906977,5097425.0,,4,0.0033333333333333335,0.30556586942709574,0.0,429.9518440824565,0.0,0,0.0,1.0,0.0,667.1018440824561,0.0,4,0.0033333333333333335,118.575,1097.0536881649125,0.0,548.5268440824561
4275.0,1077.0,25.046511627906977,5098502.0,,5,0.0044444444444444444,0.1733371907294114,0.0,429.9518440824565,0.0,0,0.0,1.0,0.0,667.1018440824561,0.0,5,0.0044444444444444444,118.575,1097.0536881649125,0.0,548.5268440824561
4276.0,1108.0,25.181818181818183,5099610.0,,6,0.005833333333333334,0.06056106056106047,0.0,429.9518440824565,0.0,0,0.0,1.0,0.0,667.1018440824561,0.0,6,0.005833333333333334,118.575,1097.0536881649125,0.0,548.5268440824561
4277.0,1141.0,26.53488372093023,5100751.0,,7,0.0075,0.0,2.0,431.9518440824565,2.0,0,0.0,1.0,2.0,669.1018440824561,2.0,7,0.0075,118.575,1101.0536881649125,2.0,550.5268440824561
4278.0,1101.0,25.6046511627907,5101852.0,,7,0.009444444444444445,0.0,0.0,431.9518440824565,0.0,0,0.0,1.0,0.0,669.1018440824561,0.0,7,0.009444444444444445,118.575,1101.0536881649125,0.0,550.5268440824561
4279.0,1061.0,24.674418604651162,5102913.0,,7,0.011666666666666667,0.0,0.0,431.9518440824565,0.0,0,0.0,1.0,0.0,669.1018440824561,0.0,7,0.011666666666666667,118.575,1101.0536881649125,0.0,550.5268440824561
4280.0,1095.0,25.46511627906977,5104008.0,,7,0.014166666666666666,0.0,0.0,431.9518440824565,0.0,0,0.0,1.0,0.0,669.1018440824561,0.0,7,0.014166666666666666,118.575,1101.0536881649125,0.0,550.5268440824561
4281.0,1130.0,26.27906976744186,5105138.0,,7,0.016944444444444446,0.0,0.0,431.9518440824565,0.0,0,0.0,1.0,0.0,669.1018440824561,0.0,7,0.016944444444444446,118.575,1101.0536881649125,0.0,550.5268440824561
4282.0,1093.0,25.41860465116279,5106231.0,,7,0.02,0.0,0.0,431.9518440824565,0.0,0,0.0,1.0,0.0,669.1018440824561,0.0,7,0.02,118.575,1101.0536881649125,0.0,550.5268440824561
4283.0,1056.0,24.558139534883722,5107287.0,,7,0.023333333333333334,0.0,0.0,431.9518440824565,0.0,0,0.0,1.0,0.0,669.1018440824561,0.0,7,0.023333333333333334,118.575,1101.0536881649125,0.0,550.5268440824561
4284.0,1093.0,25.41860465116279,5108380.0,,7,0.026944444444444444,0.0,0.0,431.9518440824565,0.0,0,0.0,1.0,0.0,669.1018440824561,0.0,7,0.026944444444444444,118.575,1101.0536881649125,0.0,550.5268440824561
4285.0,1131.0,26.302325581395348,5109511.0,,7,0.030555555555555555,0.0,0.0,431.9518440824565,0.0,0,0.0,1.0,0.0,669.1018440824561,0.0,7,0.030555555555555555,118.575,1101.0536881649125,0.0,550.5268440824561
4286.0,1098.0,25.53488372093023,5110609.0,,7,0.034166666666666665,0.0,0.0,431.9518440824565,0.0,0,0.0,1.0,0.0,669.1018440824561,0.0,7,0.034166666666666665,118.575,1101.0536881649125,0.0,550.5268440824561
4287.0,1064.0,24.74418604651163,5111673.0,,7,0.03777777777777778,0.0,0.0,431.9518440824565,0.0,0,0.0,1.0,0.0,669.1018440824561,0.0,7,0.03777777777777778,118.575,1101.0536881649125,0.0,550.5268440824561
4288.0,989.0,23.0,5112662.0,,7,0.04138888888888889,0.0,0.0,431.9518440824565,0.0,0,0.0,1.0,0.0,669.1018440824561,0.0,7,0.04138888888888889,118.575,1101.0536881649125,0.0,550.5268440824561
4289.0,954.0,22.186046511627907,5113616.0,,7,0.045,0.0,0.0,431.9518440824565,0.0,0,0.0,1.0,0.0,669.1018440824561,0.0,7,0.045,118.575,1101.0536881649125,0.0,550.5268440824561
4290.0,882.0,20.511627906976745,5114498.0,,7,0.04861111111111111,0.0,0.0,431.9518440824565,0.0,0,0.0,1.0,0.0,669.1018440824561,0.0,7,0.04861111111111111,118.575,1101.0536881649125,0.0,550.5268440824561
4291.0,918.0,21.348837209302324,5115416.0,,7,0.052222222222222225,0.0,0.0,431.9518440824565,0.0,0,0.0,1.0,0.0,669.1018440824561,0.0,7,0.052222222222222225,118.575,1101.0536881649125,0.0,550.5268440824561
4292.0,850.0,19.767441860465116,5116266.0,,7,0.05583333333333333,0.0,0.0,431.9518440824565,0.0,0,0.0,1.0,0.0,669.1018440824561,0.0,7,0.05583333333333333,118.575,1101.0536881649125,0.0,550.5268440824561
4293.0,781.0,18.162790697674417,5117047.0,,7,0.059444444444444446,0.0,0.0,431.9518440824565,0.0,0,0.0,1.0,0.0,669.1018440824561,0.0,7,0.059444444444444446,118.575,1101.0536881649125,0.0,550.5268440824561
4294.0,711.0,16.53488372093023,5117758.0,,7,0.06305555555555556,0.0,0.0,431.9518440824565,0.0,0,0.0,1.0,0.0,669.1018440824561,0.0,7,0.06305555555555556,118.575,1101.0536881649125,0.0,550.5268440824561
4295.0,673.0,15.651162790697674,5118431.0,,7,0.06666666666666667,0.0,0.0,431.9518440824565,0.0,0,0.0,1.0,0.0,669.1018440824561,0.0,7,0.06666666666666667,118.575,1101.0536881649125,0.0,550.5268440824561
4296.0,605.0,14.069767441860465,5119036.0,,7,0.07027777777777777,0.0,0.0,431.9518440824565,0.0,0,0.0,1.0,0.0,669.1018440824561,0.0,7,0.07027777777777777,118.575,1101.0536881649125,0.0,550.5268440824561
4297.0,537.0,12.488372093023257,5119573.0,,7,0.07388888888888889,0.0,0.0,431.9518440824565,0.0,0,0.0,1.0,0.0,669.1018440824561,0.0,7,0.07388888888888889,118.575,1101.0536881649125,0.0,550.5268440824561
4298.0,469.0,10.906976744186046,5120042.0,,7,0.0775,0.0,0.0,431.9518440824565,0.0,0,0.0,1.0,0.0,669.1018440824561,0.0,7,0.0775,118.575,1101.0536881649125,0.0,550.5268440824561
4299.0,473.0,11.0,5120515.0,,7,0.0811111111111111,0.0,0.0,431.9518440824565,0.0,0,0.0,1.0,0.0,669.1018440824561,0.0,7,0.0811111111111111,118.575,1101.0536881649125,0.0,550.5268440824561
4300.0,508.0,11.813953488372093,5121023.0,,7,0.08472222222222223,0.0,0.0,431.9518440824565,0.0,0,0.0,1.0,0.0,669.1018440824561,0.0,7,0.08472222222222223,118.575,1101.0536881649125,0.0,550.5268440824561
4301.0,543.0,12.627906976744185,5121566.0,,7,0.08833333333333333,0.0,0.0,431.9518440824565,0.0,0,0.0,1.0,0.0,669.1018440824561,0.0,7,0.08833333333333333,118.575,1101.0536881649125,0.0,550.5268440824561
4302.0,579.0,13.465116279069768,5122145.0,,7,0.09194444444444444,0.0,0.0,431.9518440824565,0.0,0,0.0,1.0,0.0,669.1018440824561,0.0,7,0.09194444444444444,118.575,1101.0536881649125,0.0,550.5268440824561
4303.0,616.0,14.325581395348838,5122761.0,,7,0.09555555555555556,0.0,0.0,431.9518440824565,0.0,0,0.0,1.0,0.0,669.1018440824561,0.0,7,0.09555555555555556,118.575,1101.0536881649125,0.0,550.5268440824561
4304.0,654.0,15.209302325581396,5123415.0,,7,0.09916666666666667,0.0,0.0,431.9518440824565,0.0,0,0.0,1.0,0.0,669.1018440824561,0.0,7,0.09916666666666667,118.575,1101.0536881649125,0.0,550.5268440824561
4305.0,693.0,16.11627906976744,5124108.0,,7,0.10277777777777777,0.0,0.0,431.9518440824565,0.0,0,0.0,1.0,0.0,669.1018440824561,0.0,7,0.10277777777777777,118.575,1101.0536881649125,0.0,550.5268440824561
4306.0,733.0,17.046511627906977,5124841.0,,7,0.1063888888888889,0.0,0.0,431.9518440824565,0.0,0,0.0,1.0,0.0,669.1018440824561,0.0,7,0.1063888888888889,118.575,1101.0536881649125,0.0,550.5268440824561
4307.0,774.0,18.0,5125615.0,,7,0.11,0.0,0.0,431.9518440824565,0.0,0,0.0,1.0,0.0,669.1018440824561,0.0,7,0.11,118.575,1101.0536881649125,0.0,550.5268440824561
4308.0,816.0,18.976744186046513,5126431.0,,7,0.11361111111111111,0.0,0.0,431.9518440824565,0.0,0,0.0,1.0,0.0,669.1018440824561,0.0,7,0.11361111111111111,118.575,1101.0536881649125,0.0,550.5268440824561
4309.0,858.0,19.953488372093023,5127289.0,,7,0.11722222222222223,0.0,0.0,431.9518440824565,0.0,0,0.0,1.0,0.0,669.1018440824561,0.0,7,0.11722222222222223,118.575,1101.0536881649125,0.0,550.5268440824561
4310.0,900.0,20.930232558139537,5128189.0,,7,0.12083333333333333,0.0,0.0,431.9518440824565,0.0,0,0.0,1.0,0.0,669.1018440824561,0.0,7,0.12083333333333333,118.575,1101.0536881649125,0.0,550.5268440824561
4311.0,942.0,21.906976744186046,5129131.0,,7,0.12444444444444444,0.0,0.0,431.9518440824565,0.0,0,0.0,1.0,0.0,669.1018440824561,0.0,7,0.12444444444444444,118.575,1101.0536881649125,0.0,550.5268440824561
4312.0,984.0,22.88372093023256,5130115.0,,7,0.12805555555555556,0.0,0.0,431.9518440824565,0.0,0,0.0,1.0,0.0,669.1018440824561,0.0,7,0.12805555555555556,118.575,1101.0536881649125,0.0,550.5268440824561
4313.0,1026.0,23.86046511627907,5131141.0,,7,0.13166666666666665,0.0,0.0,431.9518440824565,0.0,0,0.0,1.0,0.0,669.1018440824561,0.0,7,0.13166666666666665,118.575,1101.0536881649125,0.0,550.5268440824561
4314.0,1068.0,24.837209302325583,5132209.0,,7,0.13527777777777777,0.0,0.0,431.9518440824565,0.0,0,0.0,1.0,0.0,669.1018440824561,0.0,7,0.13527777777777777,118.575,1101.0536881649125,0.0,550.5268440824561
4315.0,1110.0,25.813953488372093,5133319.0,,7,0.1388888888888889,0.0,0.0,431.9518440824565,0.0,0,0.0,1.0,0.0,669.1018440824561,0.0,7,0.1388888888888889,118.575,1101.0536881649125,0.0,550.5268440824561
4316.0,1152.0,26.790697674418606,5134471.0,,7,0.1425,0.0,0.0,431.9518440824565,0.0,0,0.0,1.0,0.0,669.1018440824561,0.0,7,0.1425,118.575,1101.0536881649125,0.0,550.5268440824561
4317.0,1194.0,27.767441860465116,5135665.0,,7,0.1461111111111111,0.0,0.0,431.9518440824565,0.0,0,0.0,1.0,0.0,669.1018440824561,0.0,7,0.1461111111111111,118.575,1101.0536881649125,0.0,550.5268440824561
4318.0,1236.0,28.74418604651163,5136901.0,,7,0.14972222222222223,0.0,0.0,431.9518440824565,0.0,0,0.0,1.0,0.0,669.1018440824561,0.0,7,0.14972222222222223,118.575,1101.0536881649125,0.0,550.5268440824561
4319.0,1278.0,29.72093023255814,5138179.0,,7,0.15333333333333332,0.0,0.0,431.9518440824565,0.0,0,0.0,1.0,0.0,669.1018440824561,0.0,7,0.15333333333333332,118.575,1101.0536881649125,0.0,550.5268440824561
4320.0,1320.0,30.697674418604652,5139499.0,,7,0.15694444444444444,0.0,0.0,431.9518440824565,0.0,0,0.0,1.0,0.0,669.1018440824561,0.0,7,0.15694444444444444,118.575,1101.0536881649125,0.0,550.5268440824561
4321.0,1362.0,31.674418604651162,5140861.0,,7,0.16055555555555556,0.0,0.0,431.9518440824565,0.0,0,0.0,1.0,0.0,669.1018440824561,0.0,7,0.16055555555555556,118.575,1101.0536881649125,0.0,550.5268440824561
4322.0,1404.0,32.651162790697676,5142265.0,,7,0.16416666666666666,0.0,0.0,431.9518440824565,0.0,0,0.0,1.0,0.0,669.1018440824561,0.0,7,0.16416666666666666,118.575,1101.0536881649125,0.0,550.5268440824561
4323.0,1446.0,33.627906976744185,5143711.0,,7,0.16777777777777778,0.0,0.0,431.9518440824565,0.0,0,0.0,1.0,0.0,669.1018440824561,0.0,7,0.16777777777777778,118.575,1101.0536881649125,0.0,550.5268440824561
4324.0,1488.0,34.604651162790695,5145199.0,,7,0.1713888888888889,0.0,0.0,431.9518440824565,0.0,0,0.0,1.0,0.0,669.1018440824561,0.0,7,0.1713888888888889,118.575,1101.0536881649125,0.0,550.5268440824561
4325.0,1530.0,35.58139534883721,5146729.0,,7,0.175,0.0,0.0,431.9518440824565,0.0,0,0.0,1.0,0.0,669.1018440824561,0.0,7,0.175,118.575,1101.0536881649125,0.0,550.5268440824561
4326.0,1572.0,36.55813953488372,5148301.0,,7,0.1786111111111111,0.0,0.0,431.9518440824565,0.0,0,0.0,1.0,0.0,669.1018440824561,0.0,7,0.1786111111111111,118.575,1101.0536881649125,0.0,550.5268440824561
4327.0,1614.0,37.53488372093023,5149915.0,,7,0.18222222222222223,0.0,0.0,431.9518440824565,0.0,0,0.0,1.0,0.0,669.1018440824561,0.0,7,0.18222222222222223,118.575,1101.0536881649125,0.0,550.5268440824561
4328.0,1656.0,38.51162790697674,5151571.0,,7,0.18583333333333332,0.0,0.0,431.9518440824565,0.0,0,0.0,1.0,0.0,669.1018440824561,0.0,7,0.18583333333333332,118.575,1101.0536881649125,0.0,550.5268440824561
4329.0,1698.0,39.48837209302326,5153269.0,,7,0.18944444444444444,0.0,0.0,431.9518440824565,0.0,0,0.0,1.0,0.0,669.1018440824561,0.0,7,0.18944444444444444,118.575,1101.0536881649125,0.0,550.5268440824561
4330.0,1740.0,40.46511627906977,5155009.0,,7,0.19305555555555556,0.0,0.0,431.9518440824565,0.0,0,0.0,1.0,0.0,669.1018440824561,0.0,7,0.19305555555555556,118.575,1101.0536881649125,0.0,550.5268440824561
4331.0,1782.0,41.44186046511628,5156791.0,,7,0.19666666666666666,0.0,0.0,431.9518440824565,0.0,0,0.0,1.0,0.0,669.1018440824561,0.0,7,0.19666666666666666,118.575,1101.0536881649125,0.0,550.5268440824561
4332.0,1824.0,42.41860465116279,5158615.0,,7,0.20027777777777778,0.0,0.0,431.9518440824565,0.0,0,0.0,1.0,0.0,669.1018440824561,0.0,7,0.20027777777777778,118.575,1101.0536881649125,0.0,550.5268440824561
4333.0,1866.0,43.395348837209305,5160481.0,,7,0.2038888888888889,0.0,0.0,431.9518440824565,0.0,0,0.0,1.0,0.0,669.1018440824561,0.0,7,0.2038888888888889,118.575,1101.0536881649125,0.0,550.5268440824561
4334.0,1908.0,44.372093023255815,5162389.0,,7,0.2075,0.0,0.0,431.9518440824565,0.0,0,0.0,1.0,0.0,669.1018440824561,0.0,7,0.2075,118.575,1101.0536881649125,0.0,550.5268440824561
4335.0,1950.0,45.348837209302324,5164339.0,,7,0.2111111111111111,0.0,0.0,431.9518440824565,0.0,0,0.0,1.0,0.0,669.1018440824561,0.0,7,0.2111111111111111,118.575,1101.0536881649125,0.0,550.5268440824561
4336.0,1992.0,46.325581395348834,5166331.0,,7,0.21472222222222223,0.0,0.0,431.9518440824565,0.0,0,0.0,1.0,0.0,669.1018440824561,0.0,7,0.21472222222222223,118.575,1101.0536881649125,0.0,550.5268440824561
4337.0,2034.0,47.30232558139535,5168365.0,,7,0.21833333333333332,0.0,0.0,431.9518440824565,0.0,0,0.0,1.0,0.0,669.1018440824561,0.0,7,0.21833333333333332,118.575,1101.0536881649125,0.0,550.5268440824561
4338.0,2076.0,48.27906976744186,5170441.0,,7,0.22194444444444444,0.0,0.0,431.9518440824565,0.0,0,0.0,1.0,0.0,669.1018440824561,0.0,7,0.22194444444444444,118.575,1101.0536881649125,0.0,550.5268440824561
4339.0,2118.0,49.25581395348837,5172559.0,,7,0.22555555555555556,0.0,0.0,431.9518440824565,0.0,0,0.0,1.0,0.0,669.1018440824561,0.0,7,0.22555555555555556,118.575,1101.0536881649125,0.0,550.5268440824561
4340.0,2160.0,50.23255813953488,5174719.0,,7,0.22916666666666666,0.0,0.0,431.9518440824565,0.0,0,0.0,1.0,0.0,669.1018440824561,0.0,7,0.22916666666666666,118.575,1101.0536881649125,0.0,550.5268440824561
4341.0,2202.0,51.2093023255814,5176921.0,,7,0.23277777777777778,0.0,0.0,431.9518440824565,0.0,0,0.0,1.0,0.0,669.1018440824561,0.0,7,0.23277777777777778,118.575,1101.0536881649125,0.0,550.5268440824561
4342.0,2244.0,52.18604651162791,5179165.0,,7,0.2363888888888889,0.0,0.0,431.9518440824565,0.0,0,0.0,1.0,0.0,669.1018440824561,0.0,7,0.2363888888888889,118.575,1101.0536881649125,0.0,550.5268440824561
4343.0,2286.0,53.16279069767442,5181451.0,,7,0.24,0.0,0.0,431.9518440824565,0.0,0,0.0,1.0,0.0,669.1018440824561,0.0,7,0.24,118.575,1101.0536881649125,0.0,550.5268440824561
4344.0,2328.0,54.13953488372093,5183779.0,,7,0.2436111111111111,0.0,0.0,431.9518440824565,0.0,0,0.0,1.0,0.0,669.1018440824561,0.0,7,0.2436111111111111,118.575,1101.0536881649125,0.0,550.5268440824561
4345.0,2370.0,55.116279069767444,5186149.0,,7,0.24722222222222223,0.0,0.0,431.9518440824565,0.0,0,0.0,1.0,0.0,669.1018440824561,0.0,7,0.24722222222222223,118.575,1101.0536881649125,0.0,550.5268440824561
4346.0,2412.0,56.093023255813954,5188561.0,,7,0.25083333333333335,0.0,0.0,431.9518440824565,0.0,0,0.0,1.0,0.0,669.1018440824561,0.0,7,0.25083333333333335,118.575,1101.0536881649125,0.0,550.5268440824561
4347.0,2454.0,57.06976744186046,5191015.0,,7,0.2544444444444444,0.0,0.0,431.9518440824565,0.0,0,0.0,1.0,0.0,669.1018440824561,0.0,7,0.2544444444444444,118.575,1101.0536881649125,0.0,550.5268440824561
4348.0,2497.0,58.06976744186046,5193512.0,,7,0.25833333333333336,0.0,0.0,431.9518440824565,0.0,0,0.0,1.0,0.0,669.1018440824561,0.0,7,0.25833333333333336,118.575,1101.0536881649125,0.0,550.5268440824561
4349.0,2538.0,59.02325581395349,5196050.0,,6,0.26166666666666666,0.0,0.0,431.9518440824565,0.0,0,0.0,1.0,0.0,669.1018440824561,0.0,6,0.26166666666666666,118.575,1101.0536881649125,0.0,550.5268440824561
4350.0,2499.0,58.116279069767444,5198549.0,,5,0.2427777777777778,0.15797788309636615,0.0,431.9518440824565,0.0,0,0.0,1.0,0.0,669.1018440824561,0.0,5,0.2427777777777778,118.575,1101.0536881649125,0.0,550.5268440824561
4351.0,2459.0,57.18604651162791,5201008.0,,4,0.22361111111111112,0.30822150501104095,0.0,431.9518440824565,0.0,0,0.0,1.0,0.0,669.1018440824561,0.0,4,0.22361111111111112,118.575,1101.0536881649125,0.0,550.5268440824561
4352.0,2418.0,56.23255813953488,5203426.0,,3,0.20416666666666666,0.47007123508436205,0.0,431.9518440824565,0.0,0,0.0,1.0,0.0,669.1018440824561,0.0,3,0.20416666666666666,118.575,1101.0536881649125,0.0,550.5268440824561
4353.0,2378.0,55.30232558139535,5205804.0,,2,0.185,0.6452114335190696,0.0,431.9518440824565,0.0,0,0.0,1.0,0.0,669.1018440824561,0.0,2,0.185,118.575,1101.0536881649125,0.0,550.5268440824561
4354.0,2337.0,54.348837209302324,5208141.0,,1,0.16555555555555557,0.7828734973959536,0.0,431.9518440824565,0.0,0,0.0,1.0,0.0,669.1018440824561,0.0,1,0.16555555555555557,118.575,1101.0536881649125,0.0,550.5268440824561
4355.0,2295.0,53.372093023255815,5210436.0,,0,0.14583333333333334,0.9062906208130771,0.0,431.9518440824565,0.0,0,0.0,1.0,0.0,669.1018440824561,0.0,0,0.14583333333333334,118.575,1101.0536881649125,0.0,550.5268440824561
4356.0,2252.0,52.372093023255815,5212688.0,,0,0.12583333333333332,0.9062906208130771,0.0,431.9518440824565,0.0,0,0.0,1.0,0.0,669.1018440824561,0.0,0,0.12583333333333332,118.575,1101.0536881649125,0.0,550.5268440824561
4357.0,2208.0,51.348837209302324,5214896.0,,0,0.10555555555555556,0.7666381721558883,0.0,431.9518440824565,0.0,0,0.0,1.0,0.0,669.1018440824561,0.0,0,0.10555555555555556,118.575,1101.0536881649125,0.0,550.5268440824561
4358.0,2163.0,50.30232558139535,5217059.0,,1,0.085,0.6144894770499827,0.0,431.9518440824565,0.0,0,0.0,1.0,0.0,669.1018440824561,0.0,1,0.085,118.575,1101.0536881649125,0.0,550.5268440824561
4359.0,2118.0,49.25581395348837,5219177.0,,2,0.06444444444444444,0.5180535581664137,0.0,431.9518440824565,0.0,0,0.0,1.0,0.0,669.1018440824561,0.0,2,0.06444444444444444,118.575,1101.0536881649125,0.0,550.5268440824561
4360.0,2073.0,48.2093023255814,5221250.0,,3,0.04388888888888889,0.49547214623392183,0.0,431.9518440824565,0.0,0,0.0,1.0,0.0,669.1018440824561,0.0,3,0.04388888888888889,118.575,1101.0536881649125,0.0,550.5268440824561
4361.0,2027.0,47.13953488372093,5223277.0,,3,0.023055555555555555,0.4954721462339213,0.0,431.9518440824565,0.0,0,0.0,1.0,0.0,669.1018440824561,0.0,3,0.023055555555555555,118.575,1101.0536881649125,0.0,550.5268440824561
4362.0,1980.0,46.04651162790697,5225257.0,,3,0.0019444444444444444,0.4343987122661542,0.0,431.9518440824565,0.0,0,0.0,1.0,0.0,669.1018440824561,0.0,3,0.0019444444444444444,118.575,1101.0536881649125,0.0,550.5268440824561
4363.0,1933.0,44.95348837209303,5227190.0,,4,0.002777777777777778,0.30217003356846966,0.0,431.9518440824565,0.0,0,0.0,1.0,0.0,669.1018440824561,0.0,4,0.002777777777777778,118.575,1101.0536881649125,0.0,550.5268440824561
4364.0,1886.0,43.86046511627907,5229076.0,,5,0.0038888888888888888,0.18939390340011839,0.0,431.9518440824565,0.0,0,0.0,1.0,0.0,669.1018440824561,0.0,5,0.0038888888888888888,118.575,1101.0536881649125,0.0,550.5268440824561
4365.0,1918.0,44.604651162790695,5230994.0,,6,0.005277777777777778,0.07375499399898112,0.0,431.9518440824565,0.0,0,0.0,1.0,0.0,669.1018440824561,0.0,6,0.005277777777777778,118.575,1101.0536881649125,0.0,550.5268440824561
4366.0,1951.0,46.45238095238095,5232945.0,,7,0.006944444444444444,0.0,0.0,431.9518440824565,0.0,0,0.0,1.0,0.0,669.1018440824561,0.0,7,0.006944444444444444,118.575,1101.0536881649125,0.0,550.5268440824561
4367.0,1906.0,45.38095238095238,5234851.0,,7,0.008888888888888889,0.0,0.0,431.9518440824565,0.0,0,0.0,1.0,0.0,669.1018440824561,0.0,7,0.008888888888888889,118.575,1101.0536881649125,0.0,550.5268440824561
4368.0,1940.0,46.19047619047619,5236791.0,,7,0.011111111111111112,0.0,0.0,431.9518440824565,0.0,0,0.0,1.0,0.0,669.1018440824561,0.0,7,0.011111111111111112,118.575,1101.0536881649125,0.0,550.5268440824561
4369.0,1975.0,47.023809523809526,5238766.0,,7,0.01361111111111111,0.0,0.0,431.9518440824565,0.0,0,0.0,1.0,0.0,669.1018440824561,0.0,7,0.01361111111111111,118.575,1101.0536881649125,0.0,550.5268440824561
4370.0,2011.0,47.88095238095238,5240777.0,,7,0.01638888888888889,0.0,0.0,431.9518440824565,0.0,0,0.0,1.0,0.0,669.1018440824561,0.0,7,0.01638888888888889,118.575,1101.0536881649125,0.0,550.5268440824561
4371.0,2048.0,48.76190476190476,5242825.0,,7,0.019444444444444445,0.0,0.0,431.9518440824565,0.0,0,0.0,1.0,0.0,669.1018440824561,0.0,7,0.019444444444444445,118.575,1101.0536881649125,0.0,550.5268440824561
4372.0,2002.0,47.666666666666664,5244827.0,,7,0.02277777777777778,0.0,0.0,431.9518440824565,0.0,0,0.0,1.0,0.0,669.1018440824561,0.0,7,0.02277777777777778,118.575,1101.0536881649125,0.0,550.5268440824561
4373.0,2041.0,48.595238095238095,5246868.0,,7,0.02638888888888889,0.0,0.0,431.9518440824565,0.0,0,0.0,1.0,0.0,669.1018440824561,0.0,7,0.02638888888888889,118.575,1101.0536881649125,0.0,550.5268440824561
4374.0,1994.0,47.476190476190474,5248862.0,,7,0.03,0.0,0.0,431.9518440824565,0.0,0,0.0,1.0,0.0,669.1018440824561,0.0,7,0.03,118.575,1101.0536881649125,0.0,550.5268440824561
4375.0,1948.0,46.38095238095238,5250810.0,,7,0.03361111111111111,0.0,0.0,431.9518440824565,0.0,0,0.0,1.0,0.0,669.1018440824561,0.0,7,0.03361111111111111,118.575,1101.0536881649125,0.0,550.5268440824561
4376.0,1985.0,47.26190476190476,5252795.0,,7,0.03722222222222222,0.0,0.0,431.9518440824565,0.0,0,0.0,1.0,0.0,669.1018440824561,0.0,7,0.03722222222222222,118.575,1101.0536881649125,0.0,550.5268440824561
