step,system_total_waiting_time,system_mean_waiting_time,cumulative_total_wait_time,cumulative_mean_wait_time,1_stopped,1_accumulated_waiting_time,1_average_speed,1_reward,1_cumulative_rewards,1_cumulative_diff_rewards,2_stopped,2_accumulated_waiting_time,2_average_speed,2_reward,2_cumulative_rewards,2_cumulative_diff_rewards,3_stopped,3_accumulated_waiting_time,3_average_speed,3_reward,3_cumulative_rewards,3_cumulative_diff_rewards,4_stopped,4_accumulated_waiting_time,4_average_speed,4_reward,4_cumulative_rewards,4_cumulative_diff_rewards,agents_total_stopped,agents_total_accumulated_waiting_time,cumulative_penalties,cumulative_rewards,mean_reward,mean_cumulative_reward
3747.0,1054.0,25.095238095238095,2286080.0,85022.7757073814,7,0.2697222222222222,0.0,0.0,451.08764563970556,0.0,0,0.0,1.0,0.0,625.2060747998298,-2.220446049250313e-16,0,0.0,1.0,0.0,645.0900508448815,0.0,0,0.0,1.0,0.0,518.3804568146446,-2.220446049250313e-16,7,0.2697222222222222,166.93626451207072,2239.7642280990613,0.0,559.9410570247658
3748.0,1085.0,25.833333333333332,2287165.0,85048.60904071473,7,0.27694444444444444,0.0,0.0,451.08764563970556,0.0,0,0.0,1.0,0.0,625.2060747998298,-2.220446049250313e-16,0,0.0,1.0,0.0,645.0900508448815,0.0,0,0.0,1.0,0.0,518.3804568146446,-2.220446049250313e-16,7,0.27694444444444444,166.93626451207072,2239.7642280990613,0.0,559.9410570247658
3749.0,1116.0,26.571428571428573,2288281.0,85075.18046928616,7,0.2841666666666667,0.0,0.0,451.08764563970556,0.0,0,0.0,1.0,0.0,625.2060747998298,-2.220446049250313e-16,0,0.0,1.0,0.0,645.0900508448815,0.0,0,0.0,1.0,0.0,518.3804568146446,-2.220446049250313e-16,7,0.2841666666666667,166.93626451207072,2239.7642280990613,0.0,559.9410570247658
3750.0,1147.0,27.975609756097562,2289428.0,85103.15607904227,7,0.29138888888888886,0.0,0.0,451.08764563970556,0.0,0,0.0,1.0,0.0,625.2060747998298,-2.220446049250313e-16,0,0.0,1.0,0.0,645.0900508448815,0.0,0,0.0,1.0,0.0,518.3804568146446,-2.220446049250313e-16,7,0.29138888888888886,166.93626451207072,2239.7642280990613,0.0,559.9410570247658
3751.0,1179.0,29.475,2290607.0,85132.63107904227,7,0.2986111111111111,0.0,0.0,451.08764563970556,0.0,0,0.0,1.0,0.0,625.2060747998298,-2.220446049250313e-16,0,0.0,1.0,0.0,645.0900508448815,0.0,0,0.0,1.0,0.0,518.3804568146446,-2.220446049250313e-16,7,0.2986111111111111,166.93626451207072,2239.7642280990613,0.0,559.9410570247658
3752.0,1211.0,29.536585365853657,2291818.0,85162.16766440813,7,0.30583333333333335,0.0,0.0,451.08764563970556,0.0,0,0.0,1.0,0.0,625.2060747998298,-2.220446049250313e-16,0,0.0,1.0,0.0,645.0900508448815,0.0,0,0.0,1.0,0.0,518.3804568146446,-2.220446049250313e-16,7,0.30583333333333335,166.93626451207072,2239.7642280990613,0.0,559.9410570247658
3753.0,1243.0,30.317073170731707,2293061.0,85192.48473757887,7,0.31305555555555553,0.0,2.0,453.08764563970556,2.0,0,0.0,1.0,2.0,627.2060747998298,1.9999999999999998,0,0.0,1.0,2.0,647.0900508448815,2.0,0,0.0,1.0,0.0,518.3804568146446,-2.220446049250313e-16,7,0.31305555555555553,166.93626451207072,2245.7642280990613,1.5,561.4410570247658
3754.0,1275.0,31.097560975609756,2294336.0,85223.58229855448,7,0.3202777777777778,0.0,0.0,453.08764563970556,0.0,0,0.0,1.0,0.0,627.2060747998298,-2.220446049250313e-16,0,0.0,1.0,0.0,647.0900508448815,0.0,0,0.0,1.0,0.0,518.3804568146446,-2.220446049250313e-16,7,0.3202777777777778,166.93626451207072,2245.7642280990613,0.0,561.4410570247658
3755.0,1307.0,31.878048780487806,2295643.0,85255.46034733497,7,0.3275,0.0,0.0,453.08764563970556,0.0,0,0.0,1.0,0.0,627.2060747998298,-2.220446049250313e-16,0,0.0,1.0,0.0,647.0900508448815,0.0,0,0.0,1.0,0.0,518.3804568146446,-2.220446049250313e-16,7,0.3275,166.93626451207072,2245.7642280990613,0.0,561.4410570247658
3756.0,1340.0,32.68292682926829,2296983.0,85288.14327416423,7,0.3347222222222222,0.0,0.0,453.08764563970556,0.0,0,0.0,1.0,0.0,627.2060747998298,-2.220446049250313e-16,0,0.0,1.0,0.0,647.0900508448815,0.0,0,0.0,1.0,0.0,518.3804568146446,-2.220446049250313e-16,7,0.3347222222222222,166.93626451207072,2245.7642280990613,0.0,561.4410570247658
3757.0,1374.0,32.714285714285715,2298357.0,85320.85755987852,7,0.34194444444444444,0.0,0.0,453.08764563970556,0.0,0,0.0,1.0,0.0,627.2060747998298,-2.220446049250313e-16,0,0.0,1.0,0.0,647.0900508448815,0.0,0,0.0,1.0,0.0,518.3804568146446,-2.220446049250313e-16,7,0.34194444444444444,166.93626451207072,2245.7642280990613,0.0,561.4410570247658
3758.0,1409.0,33.54761904761905,2299766.0,85354.40517892614,7,0.3491666666666667,0.0,2.0,455.08764563970556,2.0,0,0.0,1.0,2.0,629.2060747998298,1.9999999999999998,0,0.0,1.0,2.0,649.0900508448815,2.0,0,0.0002777777777777778,1.0,0.0,518.3804568146446,-2.220446049250313e-16,7,0.34944444444444445,166.93626451207072,2251.7642280990613,1.5,562.9410570247658
3759.0,1444.0,33.58139534883721,2301210.0,85387.98657427498,7,0.35638888888888887,0.0,0.0,455.08764563970556,0.0,0,0.0,1.0,0.0,629.2060747998298,-2.220446049250313e-16,0,0.0,1.0,0.0,649.0900508448815,0.0,0,0.0005555555555555556,1.0,0.0,518.3804568146446,-2.220446049250313e-16,7,0.3569444444444444,166.93626451207072,2251.7642280990613,0.0,562.9410570247658
3760.0,1479.0,35.214285714285715,2302689.0,85423.20085998927,7,0.3636111111111111,0.0,1.670188037783876,456.75783367748943,1.670188037783876,0,0.0,1.0,1.670188037783876,630.8762628376137,1.6701880377838758,0,0.0,1.0,1.670188037783876,650.7602388826654,1.670188037783876,0,0.0008333333333333334,1.0,0.0,518.3804568146446,-2.220446049250313e-16,7,0.36444444444444446,166.93626451207072,2256.774792212413,1.252641028337907,564.1936980531037
3761.0,1514.0,36.04761904761905,2304203.0,85459.24847903689,7,0.37083333333333335,0.0,0.0,456.75783367748943,0.0,0,0.0,1.0,0.0,630.8762628376137,-2.220446049250313e-16,0,0.0,1.0,0.0,650.7602388826654,0.0,0,0.0011111111111111111,1.0,0.0,518.3804568146446,-2.220446049250313e-16,7,0.37194444444444447,166.93626451207072,2256.774792212413,0.0,564.1936980531037
3762.0,1549.0,37.78048780487805,2305752.0,85497.02896684177,7,0.37805555555555553,0.0,0.0,456.75783367748943,0.0,0,0.0,1.0,0.0,630.8762628376137,-2.220446049250313e-16,0,0.0,1.0,0.0,650.7602388826654,0.0,0,0.001388888888888889,1.0,0.0,518.3804568146446,-2.220446049250313e-16,7,0.3794444444444444,166.93626451207072,2256.774792212413,0.0,564.1936980531037
3763.0,1585.0,38.65853658536585,2307337.0,85535.68750342714,7,0.3852777777777778,0.0,0.0,456.75783367748943,0.0,0,0.0,1.0,0.0,630.8762628376137,-2.220446049250313e-16,0,0.0,1.0,0.0,650.7602388826654,0.0,0,0.0016666666666666668,1.0,0.0,518.3804568146446,-2.220446049250313e-16,7,0.3869444444444444,166.93626451207072,2256.774792212413,0.0,564.1936980531037
3764.0,1623.0,39.58536585365854,2308960.0,85575.2728692808,7,0.3925,0.0,0.0,456.75783367748943,0.0,0,0.0,1.0,0.0,630.8762628376137,-2.220446049250313e-16,0,0.0,1.0,0.0,650.7602388826654,0.0,0,0.0019444444444444444,1.0,0.0,518.3804568146446,-2.220446049250313e-16,7,0.3944444444444445,166.93626451207072,2256.774792212413,0.0,564.1936980531037
3765.0,1661.0,40.51219512195122,2310621.0,85615.78506440275,7,0.3997222222222222,0.0,0.0,456.75783367748943,0.0,0,0.0,1.0,0.0,630.8762628376137,-2.220446049250313e-16,0,0.0,1.0,0.0,650.7602388826654,0.0,0,0.0022222222222222222,1.0,0.0,518.3804568146446,-2.220446049250313e-16,7,0.40194444444444444,166.93626451207072,2256.774792212413,0.0,564.1936980531037
3766.0,1699.0,41.4390243902439,2312320.0,85657.224088793,7,0.40694444444444444,0.0,0.0,456.75783367748943,0.0,0,0.0,1.0,0.0,630.8762628376137,-2.220446049250313e-16,0,0.0,1.0,0.0,650.7602388826654,0.0,0,0.0025,1.0,0.0,518.3804568146446,-2.220446049250313e-16,7,0.40944444444444444,166.93626451207072,2256.774792212413,0.0,564.1936980531037
3767.0,1737.0,42.36585365853659,2314057.0,85699.58994245154,7,0.4141666666666667,0.0,0.0,456.75783367748943,0.0,0,0.0,1.0,0.0,630.8762628376137,-2.220446049250313e-16,0,0.0,1.0,0.0,650.7602388826654,0.0,0,0.002777777777777778,1.0,0.0,518.3804568146446,-2.220446049250313e-16,7,0.41694444444444445,166.93626451207072,2256.774792212413,0.0,564.1936980531037
3768.0,1775.0,43.292682926829265,2315832.0,85742.88262537836,7,0.42138888888888887,0.0,0.0,456.75783367748943,0.0,0,0.0,1.0,0.0,630.8762628376137,-2.220446049250313e-16,0,0.0,1.0,0.0,650.7602388826654,0.0,0,0.0030555555555555557,1.0,0.0,518.3804568146446,-2.220446049250313e-16,7,0.4244444444444444,166.93626451207072,2256.774792212413,0.0,564.1936980531037
3769.0,1813.0,44.21951219512195,2317645.0,85787.10213757349,7,0.4286111111111111,0.0,0.0,456.75783367748943,0.0,0,0.0,1.0,0.0,630.8762628376137,-2.220446049250313e-16,0,0.0,1.0,0.0,650.7602388826654,0.0,0,0.0033333333333333335,1.0,0.0,518.3804568146446,-2.220446049250313e-16,7,0.43194444444444446,166.93626451207072,2256.774792212413,0.0,564.1936980531037
3770.0,1851.0,45.146341463414636,2319496.0,85832.2484790369,7,0.43583333333333335,0.0,0.0,456.75783367748943,0.0,0,0.0,1.0,0.0,630.8762628376137,-2.220446049250313e-16,0,0.0,1.0,0.0,650.7602388826654,0.0,0,0.003611111111111111,1.0,0.0,518.3804568146446,-2.220446049250313e-16,7,0.43944444444444447,166.93626451207072,2256.774792212413,0.0,564.1936980531037
3771.0,1889.0,46.073170731707314,2321385.0,85878.32164976861,7,0.44305555555555554,0.0,0.0,456.75783367748943,0.0,0,0.0,1.0,0.0,630.8762628376137,-2.220446049250313e-16,0,0.0,1.0,0.0,650.7602388826654,0.0,0,0.0,1.0,0.0,518.3804568146446,-2.220446049250313e-16,7,0.44305555555555554,166.93626451207072,2256.774792212413,0.0,564.1936980531037
3772.0,1927.0,47.0,2323312.0,85925.32164976861,7,0.4502777777777778,0.0,0.0,456.75783367748943,0.0,0,0.0,1.0,0.0,630.8762628376137,-2.220446049250313e-16,0,0.0,1.0,0.0,650.7602388826654,0.0,0,0.0,1.0,0.0,518.3804568146446,-2.220446049250313e-16,7,0.4502777777777778,166.93626451207072,2256.774792212413,0.0,564.1936980531037
3773.0,1965.0,47.926829268292686,2325277.0,85973.2484790369,7,0.4575,0.0,0.0,456.75783367748943,0.0,0,0.0,1.0,0.0,630.8762628376137,-2.220446049250313e-16,0,0.0,1.0,0.0,650.7602388826654,0.0,0,0.0,1.0,0.0,518.3804568146446,-2.220446049250313e-16,7,0.4575,166.93626451207072,2256.774792212413,0.0,564.1936980531037
3774.0,2003.0,50.075,2327280.0,86023.3234790369,7,0.4647222222222222,0.0,0.0,456.75783367748943,0.0,0,0.0,1.0,0.0,630.8762628376137,-2.220446049250313e-16,0,0.0,1.0,0.0,650.7602388826654,0.0,0,0.0,1.0,0.0,518.3804568146446,-2.220446049250313e-16,7,0.4647222222222222,166.93626451207072,2256.774792212413,0.0,564.1936980531037
3775.0,2041.0,51.025,2329321.0,86074.3484790369,7,0.47194444444444444,0.0,0.0,456.75783367748943,0.0,0,0.0,1.0,0.0,630.8762628376137,-2.220446049250313e-16,0,0.0,1.0,0.0,650.7602388826654,0.0,0,0.0,1.0,0.0,518.3804568146446,-2.220446049250313e-16,7,0.47194444444444444,166.93626451207072,2256.774792212413,0.0,564.1936980531037
3776.0,2080.0,52.0,2331401.0,86126.3484790369,7,0.47944444444444445,0.0,0.0,456.75783367748943,0.0,0,0.0,1.0,0.0,630.8762628376137,-2.220446049250313e-16,0,0.0,1.0,0.0,650.7602388826654,0.0,0,0.0,1.0,0.0,518.3804568146446,-2.220446049250313e-16,7,0.47944444444444445,166.93626451207072,2256.774792212413,0.0,564.1936980531037
3777.0,2117.0,52.925,2333518.0,86179.2734790369,6,0.48638888888888887,0.0,0.0,456.75783367748943,0.0,0,0.0,1.0,0.0,630.8762628376137,-2.220446049250313e-16,0,0.0,1.0,0.0,650.7602388826654,0.0,0,0.0,1.0,0.0,518.3804568146446,-2.220446049250313e-16,6,0.48638888888888887,166.93626451207072,2256.774792212413,0.0,564.1936980531037
3778.0,2073.0,51.825,2335591.0,86231.0984790369,5,0.4708333333333333,0.14464044727202605,0.0,456.75783367748943,0.0,0,0.0,1.0,0.0,630.8762628376137,-2.220446049250313e-16,0,0.0,1.0,0.0,650.7602388826654,0.0,0,0.0,1.0,0.0,518.3804568146446,-2.220446049250313e-16,5,0.4708333333333333,166.93626451207072,2256.774792212413,0.0,564.1936980531037
3779.0,2028.0,50.7,2337619.0,86281.7984790369,4,0.455,0.29379536276087986,0.0,456.75783367748943,0.0,0,0.0,1.0,0.0,630.8762628376137,-2.220446049250313e-16,0,0.0,1.0,0.0,650.7602388826654,0.0,0,0.0,1.0,0.0,518.3804568146446,-2.220446049250313e-16,4,0.455,166.93626451207072,2256.774792212413,0.0,564.1936980531037
3780.0,1982.0,49.55,2339601.0,86331.3484790369,3,0.4388888888888889,0.448554594975632,0.0,456.75783367748943,0.0,0,0.0,1.0,0.0,630.8762628376137,-2.220446049250313e-16,0,0.0,1.0,0.0,650.7602388826654,0.0,0,0.0,1.0,0.0,518.3804568146446,-2.220446049250313e-16,3,0.4388888888888889,166.93626451207072,2256.774792212413,0.0,564.1936980531037
3781.0,1935.0,48.375,2341536.0,86379.7234790369,2,0.4225,0.6358402834795116,0.0,456.75783367748943,0.0,0,0.0,1.0,0.0,630.8762628376137,-2.220446049250313e-16,0,0.0,1.0,0.0,650.7602388826654,0.0,0,0.0,1.0,0.0,518.3804568146446,-2.220446049250313e-16,2,0.4225,166.93626451207072,2256.774792212413,0.0,564.1936980531037
3782.0,1887.0,47.175,2343423.0,86426.8984790369,1,0.4058333333333333,0.7717214924844228,0.0,456.75783367748943,0.0,0,0.0,1.0,0.0,630.8762628376137,-2.220446049250313e-16,0,0.0,1.0,0.0,650.7602388826654,0.0,0,0.0,1.0,0.0,518.3804568146446,-2.220446049250313e-16,1,0.4058333333333333,166.93626451207072,2256.774792212413,0.0,564.1936980531037
3783.0,1838.0,45.95,2345261.0,86472.8484790369,0,0.3888888888888889,0.9162945242221047,0.0,456.75783367748943,0.0,0,0.0,1.0,0.0,630.8762628376137,-2.220446049250313e-16,0,0.0,1.0,0.0,650.7602388826654,0.0,0,0.0,1.0,0.0,518.3804568146446,-2.220446049250313e-16,0,0.3888888888888889,166.93626451207072,2256.774792212413,0.0,564.1936980531037
3784.0,1788.0,44.7,2347049.0,86517.5484790369,0,0.39444444444444443,0.9162945242221047,0.0,456.75783367748943,0.0,0,0.0,1.0,0.0,630.8762628376137,-2.220446049250313e-16,0,0.0,1.0,0.0,650.7602388826654,0.0,0,0.0,1.0,0.0,518.3804568146446,-2.220446049250313e-16,0,0.39444444444444443,166.93626451207072,2256.774792212413,0.0,564.1936980531037
3785.0,1737.0,43.425,2348786.0,86560.9734790369,0,0.37722222222222224,0.8100834838005387,0.0,456.75783367748943,0.0,0,0.0,1.0,0.0,630.8762628376137,-2.220446049250313e-16,0,0.0,1.0,0.0,650.7602388826654,0.0,0,0.0,1.0,0.0,518.3804568146446,-2.220446049250313e-16,0,0.37722222222222224,166.93626451207072,2256.774792212413,0.0,564.1936980531037
3786.0,1685.0,43.205128205128204,2350471.0,86604.17860724202,1,0.3597222222222222,0.6562758848931214,0.0,456.75783367748943,0.0,0,0.0,1.0,0.0,630.8762628376137,-2.220446049250313e-16,0,0.0,1.0,0.0,650.7602388826654,0.0,0,0.0,1.0,0.0,518.3804568146446,-2.220446049250313e-16,1,0.3597222222222222,166.93626451207072,2256.774792212413,0.0,564.1936980531037
3787.0,1633.0,41.87179487179487,2352104.0,86646.05040211382,2,0.3422222222222222,0.5483168281871007,0.0,456.75783367748943,0.0,0,0.0,1.0,0.0,630.8762628376137,-2.220446049250313e-16,0,0.0,1.0,0.0,650.7602388826654,0.0,0,0.0,1.0,0.0,518.3804568146446,-2.220446049250313e-16,2,0.3422222222222222,166.93626451207072,2256.774792212413,0.0,564.1936980531037
3788.0,1581.0,40.53846153846154,2353685.0,86686.58886365229,3,0.32472222222222225,0.4998083072909223,0.0,456.75783367748943,0.0,0,0.0,1.0,0.0,630.8762628376137,-2.220446049250313e-16,0,0.0,1.0,0.0,650.7602388826654,0.0,0,0.0,1.0,0.0,518.3804568146446,-2.220446049250313e-16,3,0.32472222222222225,166.93626451207072,2256.774792212413,0.0,564.1936980531037
3789.0,1470.0,37.69230769230769,2355155.0,86724.2811713446,3,0.30694444444444446,0.499808307290923,0.0,456.75783367748943,0.0,0,0.0,1.0,0.0,630.8762628376137,-2.220446049250313e-16,0,0.0,1.0,0.0,650.7602388826654,0.0,0,0.0,1.0,0.0,518.3804568146446,-2.220446049250313e-16,3,0.30694444444444446,166.93626451207072,2256.774792212413,0.0,564.1936980531037
3790.0,1418.0,36.35897435897436,2356573.0,86760.64014570357,4,0.28944444444444445,0.370899011613889,0.0,456.75783367748943,0.0,0,0.0,1.0,0.0,630.8762628376137,-2.220446049250313e-16,0,0.0,1.0,0.0,650.7602388826654,0.0,0,0.0,1.0,0.0,518.3804568146446,-2.220446049250313e-16,4,0.28944444444444445,166.93626451207072,2256.774792212413,0.0,564.1936980531037
3791.0,1368.0,35.07692307692308,2357941.0,86795.71706878049,5,0.2725,0.25185305874237823,0.0,456.75783367748943,0.0,0,0.0,1.0,0.0,630.8762628376137,-2.220446049250313e-16,0,0.0,1.0,0.0,650.7602388826654,0.0,0,0.0,1.0,0.0,518.3804568146446,-2.220446049250313e-16,5,0.2725,166.93626451207072,2256.774792212413,0.0,564.1936980531037
3792.0,1320.0,33.84615384615385,2359261.0,86829.56322262665,6,0.2561111111111111,0.12866071054409609,0.0,456.75783367748943,0.0,0,0.0,1.0,0.0,630.8762628376137,-2.220446049250313e-16,0,0.0,1.0,0.0,650.7602388826654,0.0,0,0.0,1.0,0.0,518.3804568146446,-2.220446049250313e-16,6,0.2561111111111111,166.93626451207072,2256.774792212413,0.0,564.1936980531037
3793.0,1273.0,32.64102564102564,2360534.0,86862.20424826768,7,0.24,0.011380504700642889,0.0,456.75783367748943,0.0,0,0.0,1.0,0.0,630.8762628376137,-2.220446049250313e-16,0,0.0,1.0,0.0,650.7602388826654,0.0,0,0.0,1.0,0.0,518.3804568146446,-2.220446049250313e-16,7,0.24,166.93626451207072,2256.774792212413,0.0,564.1936980531037
3794.0,1227.0,31.46153846153846,2361761.0,86893.66578672921,7,0.2238888888888889,0.0,0.0,456.75783367748943,0.0,0,0.0,1.0,0.0,630.8762628376137,-2.220446049250313e-16,0,0.0,1.0,0.0,650.7602388826654,0.0,0,0.0,1.0,0.0,518.3804568146446,-2.220446049250313e-16,7,0.2238888888888889,166.93626451207072,2256.774792212413,0.0,564.1936980531037
3795.0,1181.0,30.28205128205128,2362942.0,86923.94783801126,7,0.20777777777777778,0.0,0.0,456.75783367748943,0.0,0,0.0,1.0,0.0,630.8762628376137,-2.220446049250313e-16,0,0.0,1.0,0.0,650.7602388826654,0.0,0,0.0,1.0,0.0,518.3804568146446,-2.220446049250313e-16,7,0.20777777777777778,166.93626451207072,2256.774792212413,0.0,564.1936980531037
3796.0,1135.0,29.102564102564102,2364077.0,86953.05040211382,7,0.19166666666666668,0.0,0.0,456.75783367748943,0.0,0,0.0,1.0,0.0,630.8762628376137,-2.220446049250313e-16,0,0.0,1.0,0.0,650.7602388826654,0.0,0,0.0,1.0,0.0,518.3804568146446,-2.220446049250313e-16,7,0.19166666666666668,166.93626451207072,2256.774792212413,0.0,564.1936980531037
3797.0,1089.0,27.923076923076923,2365166.0,86980.9734790369,7,0.17555555555555555,0.0,0.0,456.75783367748943,0.0,0,0.0,1.0,0.0,630.8762628376137,-2.220446049250313e-16,0,0.0,1.0,0.0,650.7602388826654,0.0,0,0.0,1.0,0.0,518.3804568146446,-2.220446049250313e-16,7,0.17555555555555555,166.93626451207072,2256.774792212413,0.0,564.1936980531037
3798.0,1043.0,26.743589743589745,2366209.0,87007.71706878049,7,0.15944444444444444,0.0,0.0,456.75783367748943,0.0,0,0.0,1.0,0.0,630.8762628376137,-2.220446049250313e-16,0,0.0,1.0,0.0,650.7602388826654,0.0,0,0.0,1.0,0.0,518.3804568146446,-2.220446049250313e-16,7,0.15944444444444444,166.93626451207072,2256.774792212413,0.0,564.1936980531037
3799.0,997.0,25.564102564102566,2367206.0,87033.2811713446,7,0.14333333333333334,0.0,0.0,456.75783367748943,0.0,0,0.0,1.0,0.0,630.8762628376137,-2.220446049250313e-16,0,0.0,1.0,0.0,650.7602388826654,0.0,0,0.0,1.0,0.0,518.3804568146446,-2.220446049250313e-16,7,0.14333333333333334,166.93626451207072,2256.774792212413,0.0,564.1936980531037
3800.0,951.0,24.384615384615383,2368157.0,87057.66578672921,7,0.1272222222222222,0.0,0.0,456.75783367748943,0.0,0,0.0,1.0,0.0,630.8762628376137,-2.220446049250313e-16,0,0.0,1.0,0.0,650.7602388826654,0.0,0,0.0,1.0,0.0,518.3804568146446,-2.220446049250313e-16,7,0.1272222222222222,166.93626451207072,2256.774792212413,0.0,564.1936980531037
3801.0,905.0,23.205128205128204,2369062.0,87080.87091493433,7,0.1111111111111111,0.0,0.0,456.75783367748943,0.0,0,0.0,1.0,0.0,630.8762628376137,-2.220446049250313e-16,0,0.0,1.0,0.0,650.7602388826654,0.0,0,0.0,1.0,0.0,518.3804568146446,-2.220446049250313e-16,7,0.1111111111111111,166.93626451207072,2256.774792212413,0.0,564.1936980531037
3802.0,859.0,22.025641025641026,2369921.0,87102.89655595997,7,0.095,0.0,0.0,456.75783367748943,0.0,0,0.0,1.0,0.0,630.8762628376137,-2.220446049250313e-16,0,0.0,1.0,0.0,650.7602388826654,0.0,0,0.0,1.0,0.0,518.3804568146446,-2.220446049250313e-16,7,0.095,166.93626451207072,2256.774792212413,0.0,564.1936980531037
3803.0,813.0,20.846153846153847,2370734.0,87123.74270980613,7,0.07888888888888888,0.0,0.0,456.75783367748943,0.0,0,0.0,1.0,0.0,630.8762628376137,-2.220446049250313e-16,0,0.0,1.0,0.0,650.7602388826654,0.0,0,0.0,1.0,0.0,518.3804568146446,-2.220446049250313e-16,7,0.07888888888888888,166.93626451207072,2256.774792212413,0.0,564.1936980531037
3804.0,777.0,19.923076923076923,2371511.0,87143.66578672921,7,0.06555555555555556,0.0,0.0,456.75783367748943,0.0,0,0.0,1.0,0.0,630.8762628376137,-2.220446049250313e-16,0,0.0,1.0,0.0,650.7602388826654,0.0,0,0.0,1.0,0.0,518.3804568146446,-2.220446049250313e-16,7,0.06555555555555556,166.93626451207072,2256.774792212413,0.0,564.1936980531037
3805.0,813.0,20.846153846153847,2372324.0,87164.51194057536,7,0.07222222222222222,0.0,0.0,456.75783367748943,0.0,0,0.0,1.0,0.0,630.8762628376137,-2.220446049250313e-16,0,0.0,1.0,0.0,650.7602388826654,0.0,0,0.0,1.0,0.0,518.3804568146446,-2.220446049250313e-16,7,0.07222222222222222,166.93626451207072,2256.774792212413,0.0,564.1936980531037
3806.0,850.0,21.794871794871796,2373174.0,87186.30681237024,7,0.07916666666666666,0.0,0.0,456.75783367748943,0.0,0,0.0,1.0,0.0,630.8762628376137,-2.220446049250313e-16,0,0.0,1.0,0.0,650.7602388826654,0.0,0,0.0,1.0,0.0,518.3804568146446,-2.220446049250313e-16,7,0.07916666666666666,166.93626451207072,2256.774792212413,0.0,564.1936980531037
3807.0,887.0,22.743589743589745,2374061.0,87209.05040211383,7,0.08611111111111111,0.0,0.0,456.75783367748943,0.0,0,0.0,1.0,0.0,630.8762628376137,-2.220446049250313e-16,0,0.0,1.0,0.0,650.7602388826654,0.0,0,0.0,1.0,0.0,518.3804568146446,-2.220446049250313e-16,7,0.08611111111111111,166.93626451207072,2256.774792212413,0.0,564.1936980531037
3808.0,924.0,23.692307692307693,2374985.0,87232.74270980615,7,0.09305555555555556,0.0,0.0,456.75783367748943,0.0,0,0.0,1.0,0.0,630.8762628376137,-2.220446049250313e-16,0,0.0,1.0,0.0,650.7602388826654,0.0,0,0.0,1.0,0.0,518.3804568146446,-2.220446049250313e-16,7,0.09305555555555556,166.93626451207072,2256.774792212413,0.0,564.1936980531037
3809.0,961.0,24.641025641025642,2375946.0,87257.38373544718,7,0.1,0.0,0.0,456.75783367748943,0.0,0,0.0,1.0,0.0,630.8762628376137,-2.220446049250313e-16,0,0.0,1.0,0.0,650.7602388826654,0.0,0,0.0,1.0,0.0,518.3804568146446,-2.220446049250313e-16,7,0.1,166.93626451207072,2256.774792212413,0.0,564.1936980531037
3810.0,998.0,25.58974358974359,2376944.0,87282.97347903693,7,0.10694444444444444,0.0,0.0,456.75783367748943,0.0,0,0.0,1.0,0.0,630.8762628376137,-2.220446049250313e-16,0,0.0,1.0,0.0,650.7602388826654,0.0,0,0.0,1.0,0.0,518.3804568146446,-2.220446049250313e-16,7,0.10694444444444444,166.93626451207072,2256.774792212413,0.0,564.1936980531037
3811.0,1035.0,26.53846153846154,2377979.0,87309.5119405754,7,0.11388888888888889,0.0,0.0,456.75783367748943,0.0,0,0.0,1.0,0.0,630.8762628376137,-2.220446049250313e-16,0,0.0,1.0,0.0,650.7602388826654,0.0,0,0.0,1.0,0.0,518.3804568146446,-2.220446049250313e-16,7,0.11388888888888889,166.93626451207072,2256.774792212413,0.0,564.1936980531037
3812.0,1072.0,27.487179487179485,2379051.0,87336.99912006257,7,0.12083333333333333,0.0,0.0,456.75783367748943,0.0,0,0.0,1.0,0.0,630.8762628376137,-2.220446049250313e-16,0,0.0,1.0,0.0,650.7602388826654,0.0,0,0.0,1.0,0.0,518.3804568146446,-2.220446049250313e-16,7,0.12083333333333333,166.93626451207072,2256.774792212413,0.0,564.1936980531037
3813.0,1109.0,28.435897435897434,2380160.0,87365.43501749846,7,0.12777777777777777,0.0,0.0,456.75783367748943,0.0,0,0.0,1.0,0.0,630.8762628376137,-2.220446049250313e-16,0,0.0,1.0,0.0,650.7602388826654,0.0,0,0.0,1.0,0.0,518.3804568146446,-2.220446049250313e-16,7,0.12777777777777777,166.93626451207072,2256.774792212413,0.0,564.1936980531037
3814.0,1146.0,29.384615384615383,2381306.0,87394.81963288307,7,0.13472222222222222,0.0,0.0,456.75783367748943,0.0,0,0.0,1.0,0.0,630.8762628376137,-2.220446049250313e-16,0,0.0,1.0,0.0,650.7602388826654,0.0,0,0.0,1.0,0.0,518.3804568146446,-2.220446049250313e-16,7,0.13472222222222222,166.93626451207072,2256.774792212413,0.0,564.1936980531037
3815.0,1183.0,30.333333333333332,2382489.0,87425.1529662164,7,0.14166666666666666,0.0,0.0,456.75783367748943,0.0,0,0.0,1.0,0.0,630.8762628376137,-2.220446049250313e-16,0,0.0,1.0,0.0,650.7602388826654,0.0,0,0.0,1.0,0.0,518.3804568146446,-2.220446049250313e-16,7,0.14166666666666666,166.93626451207072,2256.774792212413,0.0,564.1936980531037
